gene1,gene2,STRING_score,double,gene_sc,gene_mouse,gene_pattern,gene_SHH_link,gene_SHH_corr,combined_score_SHH
SOX2,FOXO3,0.64,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
ULK1,FOXO3,0.62,exclude,expressed,NA,FALSE,FALSE,0.0108915758480401,0
TNRC6C,FOXO3,0.433,exclude,expressed,NA,FALSE,FALSE,-0.0294908835141223,0
RUNX2,FOXO3,0.402,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
TNRC6B,FOXO3,0.435,exclude,expressed,NA,FALSE,FALSE,0.0426903362984009,0
MYOCD,FOXO3,0.471,exclude,expressed,NA,FALSE,FALSE,0.0896004509185944,0
PAX6,FOXO3,0.502,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
MAX,FOXO3,0.627,exclude,expressed,NA,FALSE,FALSE,-0.0112470928838995,0
IGF1R,FOXO3,0.674,exclude,expressed,NA,FALSE,FALSE,0.171417071798311,0
IRS2,FOXO3,0.681,exclude,expressed,NA,FALSE,FALSE,-0.776033231194988,0
GADD45A,FOXO3,0.752,exclude,expressed,NA,FALSE,FALSE,-0.33776188014671,0
ID1,FOXO3,0.989,exclude,expressed,NA,FALSE,FALSE,-0.0142159307745897,0
GLI2,FREM1,0.434,exclude,expressed,NA,FALSE,FALSE,-0.348890703346185,0
SFRP1,FRZB,0.466,exclude,expressed,tested,FALSE,FALSE,0.261302351406635,0
SHH,FRZB,0.438,exclude,expressed,SHH,TRUE,FALSE,1,0
LPAR1,FRZB,0.448,exclude,expressed,NA,FALSE,FALSE,-0.636739558002886,0
RUNX2,FRZB,0.452,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
WNT5B,FRZB,0.595,exclude,expressed,NA,FALSE,FALSE,-0.456646223108817,0
NTRK2,GABRA5,0.526,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
GRIA4,GABRA5,0.53,exclude,expressed,NA,FALSE,FALSE,0.0758217147837081,0
OPCML,GABRA5,0.546,exclude,expressed,NA,FALSE,FALSE,0.0894844171973387,0
UNC5D,GABRA5,0.403,exclude,expressed,NA,FALSE,FALSE,-0.0609371079218025,0
GLI2,GABRA5,0.416,exclude,expressed,NA,FALSE,FALSE,-0.348890703346185,0
GRIA1,GABRA5,0.552,exclude,expressed,NA,FALSE,FALSE,-0.326505843993123,0
GDF15,GADD45A,0.531,exclude,expressed,NA,FALSE,FALSE,-0.0253305762028884,0
PLK2,GADD45A,0.42,exclude,expressed,NA,FALSE,FALSE,-0.120569368828833,0
RXRA,GADD45A,0.415,exclude,expressed,NA,FALSE,FALSE,0.135757844072098,0
PERP,GADD45A,0.418,exclude,expressed,NA,FALSE,FALSE,-0.096746879399691,0
GLI1,GAS1,0.586,exclude,expressed,NA,FALSE,FALSE,0.0788665442997865,0
SHH,GAS1,0.999,exclude,expressed,SHH,TRUE,FALSE,1,0
GLI2,GAS1,0.607,exclude,expressed,NA,FALSE,FALSE,-0.348890703346185,0
GLI3,GAS1,0.633,exclude,expressed,NA,FALSE,FALSE,-0.41449141996815,0
ZIC2,GAS1,0.727,exclude,expressed,NA,FALSE,FALSE,-0.827315284517877,0
PTCH1,GAS1,0.998,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
HSPB1,GDF15,0.507,exclude,expressed,NA,FALSE,FALSE,-0.0378839497926255,0
SPON1,GDF15,0.511,exclude,NA,tested,TRUE,FALSE,0.6862151884736,0
LGALS3,GDF15,0.667,exclude,expressed,NA,FALSE,FALSE,-0.183061250762565,0
VCL,GJA1,0.795,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
RUNX2,GJA1,0.418,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
PERP,GJA1,0.457,exclude,expressed,NA,FALSE,FALSE,-0.096746879399691,0
STOM,GJA1,0.474,exclude,expressed,NA,TRUE,FALSE,0.0343259046017262,0
SLC1A5,GJA1,0.485,exclude,expressed,NA,FALSE,FALSE,-0.00908777344432331,0
KIT,GJA1,0.496,exclude,expressed,NA,FALSE,FALSE,0.0125550723908042,0
NES,GJA1,0.508,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
RRBP1,GJA1,0.587,exclude,expressed,NA,FALSE,FALSE,-0.00860165726432091,0
SOX2,GJA1,0.612,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
ZIC3,GJA1,0.765,exclude,expressed,NA,FALSE,FALSE,-0.0447704860117507,0
SFRP1,GLI1,0.691,exclude,expressed,tested,FALSE,FALSE,0.261302351406635,0
SEM1,GLI1,0.4,exclude,NA,NA,FALSE,FALSE,-0.155787452212441,0
HEY1,GLI1,0.403,exclude,expressed,NA,FALSE,FALSE,0.0246888393136628,0
IGF1R,GLI1,0.407,exclude,expressed,NA,FALSE,FALSE,0.171417071798311,0
NKX2-1,GLI1,0.451,exclude,expressed,NA,TRUE,FALSE,0.586649938657414,0
LRIG1,GLI1,0.465,exclude,expressed,NA,FALSE,FALSE,-0.141785737232126,0
OTX2,GLI1,0.468,exclude,expressed,NA,FALSE,FALSE,-0.174683700270885,0
NOTCH2,GLI1,0.514,exclude,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
KRT17,GLI1,0.523,exclude,expressed,NA,FALSE,FALSE,-0.116466961390566,0
JAG1,GLI1,0.524,exclude,expressed,NA,FALSE,FALSE,-0.172576723978813,0
KIT,GLI1,0.536,exclude,expressed,NA,FALSE,FALSE,0.0125550723908042,0
UBC,GLI1,0.547,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
SMAD7,GLI1,0.577,exclude,expressed,NA,FALSE,FALSE,0.0125828322890138,0
ZNF521,GLI1,0.577,exclude,expressed,NA,TRUE,FALSE,-0.320119502064726,0
NES,GLI1,0.587,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
PAX6,GLI1,0.59,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
NKX2-2,GLI1,0.591,exclude,expressed,NA,TRUE,FALSE,0.338227513580033,0
ZIC3,GLI1,0.642,exclude,expressed,NA,FALSE,FALSE,-0.0447704860117507,0
RUNX2,GLI1,0.689,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
SOX2,GLI1,0.772,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
ULK3,GLI1,0.84,exclude,expressed,NA,FALSE,FALSE,0.00971892984491926,0
GLI3,GLI1,0.923,exclude,expressed,NA,FALSE,FALSE,-0.41449141996815,0
GLI2,GLI1,0.958,exclude,expressed,NA,FALSE,FALSE,-0.348890703346185,0
STK36,GLI1,0.966,exclude,expressed,NA,FALSE,FALSE,0.0226638194743119,0
PTCH1,GLI1,0.978,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
SHH,GLI1,0.979,exclude,expressed,SHH,TRUE,FALSE,1,0
SFRP1,GLI2,0.468,exclude,expressed,tested,FALSE,FALSE,0.261302351406635,0
JAG1,GLI2,0.48,exclude,expressed,NA,FALSE,FALSE,-0.172576723978813,0
NOTCH2,GLI2,0.431,exclude,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
SMAD7,GLI2,0.568,exclude,expressed,NA,FALSE,FALSE,0.0125828322890138,0
ZIC3,GLI2,0.49,exclude,expressed,NA,FALSE,FALSE,-0.0447704860117507,0
STK36,GLI2,0.865,exclude,expressed,NA,FALSE,FALSE,0.0226638194743119,0
SHH,GLI2,0.975,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,GLI2,0.694,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
PTCH1,GLI2,0.972,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
NKX2-1,GLI2,0.411,exclude,expressed,NA,TRUE,FALSE,0.586649938657414,0
ZNF521,GLI2,0.603,exclude,expressed,NA,TRUE,FALSE,-0.320119502064726,0
NES,GLI2,0.47,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
RUNX2,GLI2,0.958,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
ZIC2,GLI2,0.495,exclude,expressed,NA,FALSE,FALSE,-0.827315284517877,0
NKX2-2,GLI2,0.528,exclude,expressed,NA,TRUE,FALSE,0.338227513580033,0
GLI3,GLI2,0.941,exclude,expressed,NA,FALSE,FALSE,-0.41449141996815,0
SEM1,GLI2,0.46,exclude,NA,NA,FALSE,FALSE,-0.155787452212441,0
UBC,GLI2,0.529,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
PAX6,GLI2,0.535,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
OTX2,GLI2,0.555,exclude,expressed,NA,FALSE,FALSE,-0.174683700270885,0
ULK3,GLI2,0.84,exclude,expressed,NA,FALSE,FALSE,0.00971892984491926,0
TOX3,GLI3,0.429,exclude,expressed,NA,FALSE,FALSE,-0.0167013853875173,0
SFRP1,GLI3,0.433,exclude,expressed,tested,FALSE,FALSE,0.261302351406635,0
JAG1,GLI3,0.423,exclude,expressed,NA,FALSE,FALSE,-0.172576723978813,0
SMAD7,GLI3,0.508,exclude,expressed,NA,FALSE,FALSE,0.0125828322890138,0
ZIC3,GLI3,0.819,exclude,expressed,NA,FALSE,FALSE,-0.0447704860117507,0
STK36,GLI3,0.927,exclude,expressed,NA,FALSE,FALSE,0.0226638194743119,0
SHH,GLI3,0.966,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,GLI3,0.747,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
PTCH1,GLI3,0.989,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
NKX2-1,GLI3,0.412,exclude,expressed,NA,TRUE,FALSE,0.586649938657414,0
SMOC1,GLI3,0.415,exclude,expressed,NA,FALSE,FALSE,-0.724398421265092,0
NES,GLI3,0.448,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
RUNX2,GLI3,0.826,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
ZIC2,GLI3,0.625,exclude,expressed,NA,FALSE,FALSE,-0.827315284517877,0
NKX2-2,GLI3,0.472,exclude,expressed,NA,TRUE,FALSE,0.338227513580033,0
SEM1,GLI3,0.4,exclude,NA,NA,FALSE,FALSE,-0.155787452212441,0
OTX2,GLI3,0.444,exclude,expressed,NA,FALSE,FALSE,-0.174683700270885,0
UBC,GLI3,0.529,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
PAX6,GLI3,0.6,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
ULK3,GLI3,0.808,exclude,expressed,NA,FALSE,FALSE,0.00971892984491926,0
S1PR1,GNG11,0.498,exclude,expressed,NA,FALSE,FALSE,0.0156795484615698,0
RGS16,GNG11,0.518,exclude,expressed,NA,FALSE,FALSE,-0.391903539182906,0
GRIK3,GNG11,0.534,exclude,expressed,NA,FALSE,FALSE,0.334102706504597,0
LPAR1,GNG11,0.611,exclude,expressed,NA,FALSE,FALSE,-0.636739558002886,0
RASGRF2,GNG11,0.653,exclude,expressed,NA,FALSE,FALSE,0.125920026838474,0
HTR1D,GNG11,0.681,exclude,expressed,NA,FALSE,FALSE,0.255519957979713,0
PREX1,GNG11,0.901,exclude,expressed,NA,FALSE,FALSE,0.0278978146747718,0
MYORG,GNPTG,0.535,exclude,NA,NA,FALSE,FALSE,0.0233925512444534,0
GORASP2,GOLGA2,0.994,exclude,expressed,NA,FALSE,FALSE,-0.0340299296404436,0
MAN2A1,GOLGA2,0.555,exclude,expressed,NA,FALSE,FALSE,-0.172523348908489,0
USO1,GOLGA2,0.997,exclude,expressed,NA,FALSE,FALSE,-0.0615785920589213,0
RAB5A,GOLGA2,0.62,exclude,expressed,NA,FALSE,FALSE,-0.0463311541401034,0
WHAMM,GOLGA2,0.764,exclude,expressed,NA,FALSE,FALSE,-0.00901499625021422,0
ZFPL1,GOLGA2,0.608,exclude,expressed,NA,FALSE,FALSE,-0.292652388463442,0
SEC23A,GOLGA2,0.612,exclude,expressed,NA,FALSE,FALSE,-0.0324338726827351,0
PTTG1,GOLGA2,0.445,exclude,expressed,NA,FALSE,FALSE,-0.0252675154847849,0
RAB1A,GOLGA2,0.947,exclude,expressed,NA,FALSE,FALSE,-0.176847652444203,0
SCFD1,GOLGA2,0.771,exclude,expressed,NA,FALSE,FALSE,-0.0192709091226497,0
GRIA1,GOLGA2,0.534,exclude,expressed,NA,FALSE,FALSE,-0.326505843993123,0
MAN2A1,GORASP2,0.465,exclude,expressed,NA,FALSE,FALSE,-0.172523348908489,0
SEC23A,GORASP2,0.5,exclude,expressed,NA,FALSE,FALSE,-0.0324338726827351,0
SCFD1,GORASP2,0.531,exclude,expressed,NA,FALSE,FALSE,-0.0192709091226497,0
SURF4,GORASP2,0.65,exclude,expressed,NA,FALSE,FALSE,-0.311065749609714,0
USO1,GORASP2,0.732,exclude,expressed,NA,FALSE,FALSE,-0.0615785920589213,0
RAB1A,GORASP2,0.868,exclude,expressed,NA,FALSE,FALSE,-0.176847652444203,0
USO1,GRIA1,0.499,exclude,expressed,NA,FALSE,FALSE,-0.0615785920589213,0
NPTX2,GRIA1,0.69,exclude,expressed,NA,FALSE,FALSE,0.0227163640340537,0
NTRK2,GRIA1,0.667,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
GRIA4,GRIA1,0.997,exclude,expressed,NA,FALSE,FALSE,0.0758217147837081,0
SHANK1,GRIA1,0.619,exclude,expressed,NA,FALSE,FALSE,0.00990693524551644,0
SEC23A,GRIA1,0.499,exclude,expressed,NA,FALSE,FALSE,-0.0324338726827351,0
HOMER1,GRIA1,0.873,exclude,expressed,NA,FALSE,FALSE,-0.0511769182436247,0
SHANK2,GRIA1,0.75,exclude,expressed,NA,FALSE,FALSE,0.03103521387539,0
NLGN3,GRIA1,0.536,exclude,expressed,NA,TRUE,FALSE,0.0635305170825713,0
OLFM1,GRIA1,0.588,exclude,expressed,NA,FALSE,FALSE,0.0501985505008058,0
GRIK3,GRIA1,0.822,exclude,expressed,NA,FALSE,FALSE,0.334102706504597,0
SYNDIG1,GRIA1,0.776,exclude,expressed,NA,FALSE,FALSE,0.0387026530350417,0
SCFD1,GRIA1,0.499,exclude,expressed,NA,FALSE,FALSE,-0.0192709091226497,0
NLGN1,GRIA1,0.633,exclude,expressed,NA,FALSE,FALSE,-0.473481314031624,0
NPTX2,GRIA4,0.8,exclude,expressed,NA,FALSE,FALSE,0.0227163640340537,0
NTRK2,GRIA4,0.42,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
SHH,GRIA4,0.412,exclude,expressed,SHH,TRUE,FALSE,1,0
HOMER1,GRIA4,0.42,exclude,expressed,NA,FALSE,FALSE,-0.0511769182436247,0
SHANK1,GRIA4,0.45,exclude,expressed,NA,FALSE,FALSE,0.00990693524551644,0
NLGN1,GRIA4,0.496,exclude,expressed,NA,FALSE,FALSE,-0.473481314031624,0
NCAM1,GRIA4,0.504,exclude,expressed,NA,FALSE,FALSE,0.0806611808596926,0
SHANK2,GRIA4,0.579,exclude,expressed,NA,FALSE,FALSE,0.03103521387539,0
SYNDIG1,GRIA4,0.59,exclude,expressed,NA,FALSE,FALSE,0.0387026530350417,0
GRIK3,GRIA4,0.672,exclude,expressed,NA,FALSE,FALSE,0.334102706504597,0
NCALD,GRIK3,0.537,exclude,expressed,NA,FALSE,FALSE,-0.0938153977413028,0
HIBADH,HADHB,0.539,exclude,expressed,NA,FALSE,FALSE,-0.0124448873113355,0
IDH1,HADHB,0.598,exclude,expressed,NA,FALSE,FALSE,0.0449174326900351,0
XBP1,HERPUD1,0.823,exclude,expressed,NA,FALSE,FALSE,-0.205511865514058,0
ID2,HERPUD1,0.432,exclude,expressed,NA,FALSE,FALSE,-0.132580185540717,0
OPTN,HERPUD1,0.43,exclude,expressed,NA,FALSE,FALSE,-0.109754227364951,0
JAG1,HEY1,0.926,exclude,expressed,NA,FALSE,FALSE,-0.172576723978813,0
NOTCH2,HEY1,0.788,exclude,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
NKD1,HEY1,0.545,exclude,expressed,NA,FALSE,FALSE,0.265435522372461,0
SHH,HEY1,0.445,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,HEY1,0.488,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
ID1,HEY1,0.774,exclude,expressed,NA,FALSE,FALSE,-0.0142159307745897,0
RUNX2,HEY1,0.889,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
PTTG1,HJURP,0.708,exclude,expressed,NA,FALSE,FALSE,-0.0252675154847849,0
NPTX2,HOMER1,0.692,exclude,expressed,NA,FALSE,FALSE,0.0227163640340537,0
PLK2,HOMER1,0.504,exclude,expressed,NA,FALSE,FALSE,-0.120569368828833,0
NTRK2,HOMER1,0.498,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
SHANK1,HOMER1,0.984,exclude,expressed,NA,FALSE,FALSE,0.00990693524551644,0
HOPX,HOMER1,0.414,exclude,expressed,NA,FALSE,FALSE,0.0199523309435878,0
NLGN3,HOMER1,0.721,exclude,expressed,NA,TRUE,FALSE,0.0635305170825713,0
NLGN1,HOMER1,0.726,exclude,expressed,NA,FALSE,FALSE,-0.473481314031624,0
SHANK2,HOMER1,0.937,exclude,expressed,NA,FALSE,FALSE,0.03103521387539,0
LRIG1,HOPX,0.744,exclude,expressed,NA,FALSE,FALSE,-0.141785737232126,0
S1PR1,HOPX,0.444,exclude,expressed,NA,FALSE,FALSE,0.0156795484615698,0
SOX2,HOPX,0.662,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
NKX2-1,HOPX,0.697,exclude,expressed,NA,TRUE,FALSE,0.586649938657414,0
PAX6,HOPX,0.522,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
HS6ST2,HS3ST3B1,0.509,exclude,expressed,NA,FALSE,FALSE,-0.197762131562361,0
VCL,HSPB1,0.447,exclude,expressed,NA,FALSE,FALSE,-0.241309174809143,0
SOX2,HSPB1,0.453,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
NES,HSPB1,0.555,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
UBC,HSPB1,0.573,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
PRDX6,HSPB1,0.581,exclude,expressed,NA,FALSE,FALSE,-0.259321049343072,0
ID2,ID1,0.516,exclude,expressed,NA,FALSE,FALSE,-0.132580185540717,0
JAG1,ID1,0.554,exclude,expressed,NA,FALSE,FALSE,-0.172576723978813,0
SMAD7,ID1,0.564,exclude,expressed,NA,FALSE,FALSE,0.0125828322890138,0
NKD1,ID1,0.437,exclude,expressed,NA,FALSE,FALSE,0.265435522372461,0
SOX2,ID1,0.405,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
TGFBR1,ID1,0.486,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
SOX2,ID2,0.418,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
RORA,ID2,0.43,exclude,expressed,NA,FALSE,FALSE,0.15983739651228,0
KIT,ID2,0.438,exclude,expressed,NA,FALSE,FALSE,0.0125550723908042,0
SMAD7,ID2,0.478,exclude,expressed,NA,FALSE,FALSE,0.0125828322890138,0
PGRMC1,IDH1,0.403,exclude,expressed,NA,FALSE,FALSE,0.0892456911123242,0
KIT,IDH1,0.698,exclude,expressed,NA,FALSE,FALSE,0.0125550723908042,0
SOX2,IDH1,0.591,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
NES,IDH1,0.453,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
PDP1,IDH1,0.419,exclude,expressed,NA,FALSE,FALSE,-0.192922783901052,0
TET3,IDH1,0.51,exclude,expressed,NA,FALSE,FALSE,0.113522377040053,0
SLC1A5,IDH1,0.546,exclude,expressed,NA,FALSE,FALSE,-0.00908777344432331,0
UBC,IDH1,0.57,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
ME3,IDH1,0.629,exclude,expressed,NA,TRUE,FALSE,-0.136413668232649,0
INSIG1,IDI1,0.86,exclude,expressed,NA,FALSE,FALSE,-0.0690379386542829,0
PHLDA1,IER2,0.503,exclude,expressed,NA,FALSE,FALSE,-0.0247346262361113,0
RTN4,IFITM3,0.459,exclude,expressed,NA,FALSE,FALSE,0.0488346532684396,0
JAG1,IGF1R,0.6,exclude,expressed,NA,FALSE,FALSE,-0.172576723978813,0
NOTCH2,IGF1R,0.626,exclude,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
SMAD7,IGF1R,0.418,exclude,expressed,NA,FALSE,FALSE,0.0125828322890138,0
NRG1,IGF1R,0.504,exclude,expressed,NA,FALSE,FALSE,-0.0229181595340071,0
KIT,IGF1R,0.563,exclude,expressed,NA,FALSE,FALSE,0.0125550723908042,0
SHH,IGF1R,0.431,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,IGF1R,0.637,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
RUNX2,IGF1R,0.402,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
IRS4,IGF1R,0.968,exclude,expressed,NA,FALSE,FALSE,-0.140542126133242,0
IRS2,IGF1R,0.998,exclude,expressed,NA,FALSE,FALSE,-0.776033231194988,0
LIMA1,IGF1R,0.449,exclude,expressed,NA,FALSE,FALSE,-0.018858399272608,0
PGF,IGF1R,0.744,exclude,expressed,NA,FALSE,FALSE,0.0572424918375152,0
PAX6,IMMP1L,0.625,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
PGRMC1,INSIG1,0.967,exclude,expressed,NA,FALSE,FALSE,0.0892456911123242,0
RERG,INSIG1,0.406,exclude,expressed,NA,FALSE,FALSE,0.0959279796873997,0
PERP,INSIG1,0.401,exclude,expressed,NA,FALSE,FALSE,-0.096746879399691,0
IRS2,INSIG1,0.624,exclude,expressed,NA,FALSE,FALSE,-0.776033231194988,0
NTRK2,IRS2,0.522,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
IRS4,IRS2,0.983,exclude,expressed,NA,FALSE,FALSE,-0.140542126133242,0
SMAD7,JAG1,0.432,exclude,expressed,NA,FALSE,FALSE,0.0125828322890138,0
PTCH1,JAG1,0.444,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
TGFBR1,JAG1,0.449,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
UBC,JAG1,0.457,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
KIT,JAG1,0.461,exclude,expressed,NA,FALSE,FALSE,0.0125550723908042,0
NKD1,JAG1,0.476,exclude,expressed,NA,FALSE,FALSE,0.265435522372461,0
RUNX2,JAG1,0.487,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
NTRK2,JAG1,0.502,exclude,expressed,NA,FALSE,FALSE,0.67648009689057,0
NES,JAG1,0.524,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
SHH,JAG1,0.616,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,JAG1,0.701,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
NOTCH2,JAG1,0.999,exclude,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
SMC5,KHDC4,0.429,exclude,expressed,NA,FALSE,FALSE,-0.313023998322185,0
NOVA1,KHDC4,0.403,exclude,expressed,NA,FALSE,FALSE,0.0362625648550079,0
LGALS3,KIT,0.59,exclude,expressed,NA,FALSE,FALSE,-0.183061250762565,0
NOTCH2,KIT,0.469,exclude,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
NID1,KIT,0.423,exclude,expressed,NA,FALSE,FALSE,0.136260757932666,0
TGFBR1,KIT,0.4,exclude,expressed,NA,FALSE,FALSE,0.0370457019540602,0
PTCH1,KIT,0.416,exclude,expressed,NA,TRUE,FALSE,0.283631394353462,0
LIN28A,KIT,0.446,exclude,expressed,NA,FALSE,FALSE,0.0109733262503473,0
NKX2-1,KIT,0.45,exclude,expressed,NA,TRUE,FALSE,0.586649938657414,0
LGR4,KIT,0.457,exclude,expressed,NA,FALSE,FALSE,-0.0927036618840377,0
SHH,KIT,0.464,exclude,expressed,SHH,TRUE,FALSE,1,0
TET3,KIT,0.475,exclude,expressed,NA,FALSE,FALSE,0.113522377040053,0
PIK3C2B,KIT,0.534,exclude,expressed,NA,FALSE,FALSE,0.0148919517145716,0
NES,KIT,0.587,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
SOX2,KIT,0.613,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
RUNX2,KIT,0.638,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
NCAM1,KIT,0.785,exclude,expressed,NA,FALSE,FALSE,0.0806611808596926,0
PGF,KIT,0.798,exclude,expressed,NA,FALSE,FALSE,0.0572424918375152,0
LIN28A,KLF9,0.405,exclude,expressed,NA,FALSE,FALSE,0.0109733262503473,0
LGALS1,LAMC1,0.631,exclude,expressed,NA,FALSE,FALSE,-0.242276682199537,0
LGALS3,LAMC1,0.439,exclude,expressed,NA,FALSE,FALSE,-0.183061250762565,0
TNC,LAMC1,0.447,exclude,expressed,NA,FALSE,FALSE,-0.571965383598493,0
SLC20A2,LAMC1,0.55,exclude,expressed,NA,FALSE,FALSE,0.0205433758696672,0
NID1,LAMC1,0.997,exclude,expressed,NA,FALSE,FALSE,0.136260757932666,0
LARP4B,LARP1B,0.616,exclude,expressed,NA,FALSE,FALSE,-0.00863606307552848,0
TMSB10,LGALS1,0.427,exclude,expressed,NA,FALSE,FALSE,-0.125709920620042,0
TRH,LGALS1,0.451,exclude,expressed,NA,FALSE,FALSE,-0.0177731742915094,0
NLGN1,LGALS1,0.54,exclude,expressed,NA,FALSE,FALSE,-0.473481314031624,0
LGALS3,LGALS1,0.735,exclude,expressed,NA,FALSE,FALSE,-0.183061250762565,0
MSN,LGALS3,0.506,exclude,expressed,NA,FALSE,FALSE,-0.0472453208346769,0
SLC3A2,LGALS3,0.829,exclude,expressed,NA,FALSE,FALSE,-0.111953784736773,0
RUNX2,LGALS3,0.887,exclude,NA,NA,FALSE,FALSE,0.106668882179129,0
MERTK,LGALS3,0.918,exclude,expressed,NA,FALSE,FALSE,-0.0297830144038031,0
UBC,LGR4,0.519,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
VAX2,LHX2,0.449,exclude,expressed,NA,FALSE,FALSE,-0.0154678705258859,0
SLIT1,LHX2,0.628,exclude,expressed,tested,FALSE,FALSE,0.720732362812193,0
SHH,LHX2,0.581,exclude,expressed,SHH,TRUE,FALSE,1,0
SOX2,LHX2,0.601,exclude,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX1,LHX2,0.464,exclude,expressed,NA,FALSE,FALSE,-0.162904383925206,0
LMO1,LHX2,0.429,exclude,expressed,NA,FALSE,FALSE,-0.0127013080765148,0
NKX2-1,LHX2,0.444,exclude,expressed,NA,TRUE,FALSE,0.586649938657414,0
NES,LHX2,0.447,exclude,expressed,NA,FALSE,FALSE,0.173820223332922,0
VAX1,LHX2,0.47,exclude,expressed,NA,FALSE,FALSE,-0.242519199652834,0
SSBP3,LHX2,0.726,exclude,expressed,NA,FALSE,FALSE,0.205143446357996,0
ZIC2,LHX2,0.445,exclude,expressed,NA,FALSE,FALSE,-0.827315284517877,0
NKX2-2,LHX2,0.446,exclude,expressed,NA,TRUE,FALSE,0.338227513580033,0
UNC5D,LHX2,0.464,exclude,expressed,NA,FALSE,FALSE,-0.0609371079218025,0
SP8,LHX2,0.52,exclude,expressed,NA,FALSE,FALSE,-0.215100304702379,0
PAX6,LHX2,0.576,exclude,expressed,NA,FALSE,FALSE,-0.132269479655122,0
REV3L,LIG3,0.423,exclude,expressed,NA,FALSE,FALSE,-0.0169826667734269,0
UBC,LIG3,0.449,exclude,expressed,NA,FALSE,FALSE,-0.0458791418425467,0
